Publication Effective Date: 07/27/2017 08:59:28 AM

Ratesheet Name,Product,Rate,15 Days Lock,30 Days Lock,45 Days Lock,60 Days Lock,75 Days Lock,90 Days Lock
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),4.375,-3.745,-3.667,-3.584,-3.505,,-3.130
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),4.450,-4.054,-3.966,-3.882,-3.804,,-3.429
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),4.500,-4.360,-4.266,-4.166,-4.072,,-3.697
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),4.550,-4.554,-4.460,-4.360,-4.267,,-3.892
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),4.625,-4.832,-4.738,-4.638,-4.544,,-4.169
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),4.700,-5.140,-5.046,-4.946,-4.852,,-4.477
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),4.750,-5.349,-5.256,-5.156,-5.062,,-4.687
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),4.800,-5.558,-5.465,-5.365,-5.271,,-4.896
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),4.875,-5.818,-5.725,-5.632,-5.554,,-5.179
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),4.950,-6.100,-6.019,-5.936,-5.858,,-5.483
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),4.990,-6.210,-6.130,-6.047,-5.969,,-5.594
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),5.000,-6.170,-6.076,-5.998,-5.943,,-5.568
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),5.050,-6.349,-6.294,-6.236,-6.181,,-5.806
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),5.125,-6.681,-6.626,-6.568,-6.513,,-6.138
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),5.200,-7.044,-6.990,-6.931,-6.877,,-6.502
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),5.250,-7.206,-7.151,-7.093,-7.038,,-6.663
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),5.300,-7.371,-7.317,-7.258,-7.204,,-6.829
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),5.375,-7.583,-7.529,-7.470,-7.416,,-7.041
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),5.500,-7.889,-7.834,-7.776,-7.721,,-7.346
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),2.750,-0.034,0.013,0.063,0.109,,0.484
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),2.875,-0.384,-0.337,-0.287,-0.240,,0.135
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),2.990,-0.680,-0.633,-0.583,-0.536,,-0.161
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),3.000,-0.751,-0.696,-0.642,-0.583,,-0.208
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),3.125,-1.157,-1.103,-1.048,-0.990,,-0.615
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),3.250,-1.984,-1.921,-1.854,-1.792,,-1.417
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),3.375,-2.256,-2.194,-2.127,-2.064,,-1.689
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),3.500,-2.540,-2.470,-2.400,-2.325,,-1.950
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),3.625,-2.934,-2.864,-2.794,-2.719,,-2.344
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),3.750,-3.357,-3.287,-3.217,-3.145,,-2.770
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),3.875,-3.717,-3.646,-3.576,-3.501,,-3.126
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),3.990,-4.031,-3.960,-3.890,-3.815,,-3.440
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),4.000,-3.940,-3.824,-3.754,-3.679,,-3.304
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),4.125,-4.315,-4.143,-3.971,-3.851,,-3.476
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),4.250,-4.697,-4.525,-4.353,-4.170,,-3.795
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),4.375,-5.031,-4.859,-4.687,-4.504,,-4.129
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),4.500,-5.336,-5.164,-4.992,-4.809,,-4.434
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),3.250,0.737,0.815,0.898,0.976,,1.351
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),3.375,-0.051,0.027,0.110,0.188,,0.563
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),3.500,-0.845,-0.767,-0.684,-0.605,,-0.230
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),3.625,-1.384,-1.306,-1.222,-1.144,,-0.769
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),3.750,-2.042,-1.964,-1.880,-1.802,,-1.427
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),3.875,-2.611,-2.533,-2.449,-2.371,,-1.996
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),3.990,-3.027,-2.949,-2.866,-2.788,,-2.413
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),4.000,-3.068,-2.990,-2.906,-2.828,,-2.453
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),4.125,-3.274,-3.180,-3.080,-2.987,,-2.612
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),4.250,-4.171,-4.093,-4.010,-3.931,,-3.556
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),4.375,-4.610,-4.532,-4.448,-4.370,,-3.995
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),4.500,-5.050,-4.972,-4.888,-4.810,,-4.435
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),4.625,-5.533,-5.440,-5.340,-5.246,,-4.871
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),4.750,-6.083,-5.989,-5.889,-5.796,,-5.421
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),4.875,-6.578,-6.485,-6.385,-6.291,,-5.916
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),4.990,-6.915,-6.821,-6.721,-6.627,,-6.252
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),5.000,-6.892,-6.799,-6.699,-6.605,,-6.230
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),5.125,-6.812,-6.750,-6.683,-6.620,,-6.245
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),5.250,-7.252,-7.198,-7.139,-7.084,,-6.709
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),2.875,2.249,2.405,2.562,2.718,,3.093
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),3.000,1.781,1.938,2.094,2.250,,2.625
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),3.125,1.314,1.470,1.626,1.783,,2.158
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),3.250,0.886,1.042,1.199,1.355,,1.730
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),3.375,0.464,0.620,0.777,0.933,,1.308
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),3.500,0.029,0.186,0.342,0.498,,0.873
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),3.625,-0.398,-0.241,-0.085,0.071,,0.446
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),3.750,-0.831,-0.675,-0.519,-0.363,,0.012
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),3.875,-1.268,-1.112,-0.955,-0.799,,-0.424
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),3.990,-1.652,-1.496,-1.339,-1.183,,-0.808
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),4.125,-2.018,-1.861,-1.705,-1.549,,-1.174
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),4.250,-2.393,-2.237,-2.080,-1.924,,-1.549
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),4.375,-2.774,-2.618,-2.462,-2.306,,-1.931
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),4.500,-3.160,-3.004,-2.847,-2.691,,-2.316
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),4.625,-3.548,-3.391,-3.235,-3.079,,-2.704
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),4.750,-3.771,-3.615,-3.459,-3.303,,-2.928
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),2.750,1.290,1.447,1.603,1.759,,2.134
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),2.875,0.876,1.033,1.189,1.345,,1.720
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),2.990,0.462,0.618,0.775,0.931,,1.306
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),3.125,0.051,0.207,0.363,0.520,,0.895
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),3.250,-0.343,-0.187,-0.031,0.125,,0.500
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),3.375,-0.739,-0.582,-0.426,-0.270,,0.105
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),3.500,-1.154,-0.998,-0.841,-0.685,,-0.310
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),3.625,-1.569,-1.413,-1.257,-1.100,,-0.725
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),3.750,-1.853,-1.697,-1.540,-1.384,,-1.009
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),3.875,-2.137,-1.981,-1.824,-1.668,,-1.293
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),3.990,-2.451,-2.295,-2.138,-1.982,,-1.607
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),4.125,-2.750,-2.594,-2.437,-2.281,,-1.906
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),4.250,-2.897,-2.740,-2.584,-2.428,,-2.053
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),4.375,-3.042,-2.886,-2.729,-2.573,,-2.198
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),4.500,-3.265,-3.109,-2.953,-2.796,,-2.421
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),2.500,1.234,1.390,1.546,1.703,,2.078
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),2.625,0.897,1.053,1.210,1.366,,1.741
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),2.750,0.496,0.652,0.808,0.964,,1.339
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),2.875,0.098,0.254,0.410,0.566,,0.941
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),2.990,-0.221,-0.065,0.091,0.247,,0.622
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),3.125,-0.539,-0.383,-0.226,-0.070,,0.305
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),3.250,-0.890,-0.734,-0.578,-0.421,,-0.046
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),3.375,-1.243,-1.087,-0.931,-0.775,,-0.400
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),3.500,-1.578,-1.422,-1.265,-1.109,,-0.734
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),3.625,-1.903,-1.747,-1.591,-1.435,,-1.060
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),3.750,-2.085,-1.929,-1.773,-1.616,,-1.241
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),3.875,-2.270,-2.113,-1.957,-1.801,,-1.426
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),4.000,-2.481,-2.325,-2.169,-2.013,,-1.638
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),4.125,-2.683,-2.527,-2.371,-2.215,,-1.840
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),2.375,3.252,3.408,3.564,3.721,,4.096
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),2.500,3.017,3.173,3.329,3.485,,3.860
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),2.625,2.781,2.937,3.094,3.250,,3.625
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),2.750,2.456,2.612,2.768,2.925,,3.300
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),2.875,2.134,2.290,2.447,2.603,,2.978
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),2.990,1.916,2.072,2.228,2.384,,2.759
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),3.125,1.697,1.854,2.010,2.166,,2.541
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),3.250,1.483,1.640,1.796,1.952,,2.327
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),3.375,1.270,1.426,1.582,1.738,,2.113
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),3.500,0.999,1.156,1.312,1.468,,1.843
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),3.625,0.730,0.886,1.042,1.199,,1.574
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),3.750,0.519,0.675,0.831,0.988,,1.363
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),3.875,0.308,0.464,0.621,0.777,,1.152
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),4.000,0.271,0.428,0.584,0.740,,1.115
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),2.750,-0.581,-0.535,-0.485,-0.438,,-0.063
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),2.875,-0.983,-0.936,-0.886,-0.839,,-0.464
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),2.990,-1.352,-1.305,-1.255,-1.208,,-0.833
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),3.000,-1.384,-1.337,-1.287,-1.240,,-0.865
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),3.125,-1.785,-1.738,-1.688,-1.641,,-1.266
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),3.250,-2.300,-2.237,-2.170,-2.108,,-1.733
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),3.375,-2.688,-2.625,-2.559,-2.496,,-2.121
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),3.500,-3.066,-3.004,-2.937,-2.875,,-2.500
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),3.625,-3.435,-3.373,-3.306,-3.243,,-2.868
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),3.750,-3.616,-3.562,-3.503,-3.449,,-3.074
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),3.875,-3.989,-3.934,-3.876,-3.821,,-3.446
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),3.990,-4.304,-4.249,-4.191,-4.136,,-3.761
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),4.000,-4.331,-4.276,-4.218,-4.163,,-3.788
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),4.125,-4.646,-4.591,-4.533,-4.478,,-4.103
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),4.250,-2.620,-2.581,-2.539,-2.500,,-2.125
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),4.375,-2.924,-2.885,-2.843,-2.804,,-2.429
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),4.500,-3.213,-3.174,-3.132,-3.093,,-2.718
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),3.250,-0.814,-0.736,-0.658,-0.590,,-0.215
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),3.375,-1.255,-1.177,-1.098,-1.031,,-0.656
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),3.500,-1.684,-1.605,-1.527,-1.460,,-1.085
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),3.625,-2.148,-2.070,-1.992,-1.924,,-1.549
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),3.750,-3.233,-3.124,-3.015,-2.920,,-2.545
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),3.875,-3.621,-3.512,-3.402,-3.308,,-2.933
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),3.990,-3.961,-3.852,-3.742,-3.648,,-3.273
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.000,-3.994,-3.885,-3.776,-3.681,,-3.306
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.125,-4.400,-4.291,-4.181,-4.087,,-3.712
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.250,-4.567,-4.496,-4.426,-4.365,,-3.990
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.300,-4.675,-4.604,-4.534,-4.473,,-4.098
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.375,-4.905,-4.835,-4.764,-4.703,,-4.328
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.450,-5.067,-4.997,-4.927,-4.866,,-4.491
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.500,-5.202,-5.132,-5.062,-5.001,,-4.626
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.550,-5.333,-5.262,-5.192,-5.131,,-4.756
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.625,-5.519,-5.448,-5.378,-5.317,,-4.942
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.750,-5.438,-5.329,-5.220,-5.125,,-4.750
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.875,-5.686,-5.576,-5.467,-5.372,,-4.997
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.990,-5.881,-5.772,-5.662,-5.568,,-5.193
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),5.000,-6.745,-6.636,-6.526,-6.431,,-6.056
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),5.125,-6.149,-6.040,-5.930,-5.836,,-5.461
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),5.250,-6.441,-6.386,-6.332,-6.284,,-5.909
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),5.375,-6.699,-6.645,-6.590,-6.543,,-6.168
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),5.500,-6.945,-6.891,-6.836,-6.789,,-6.414
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),2.250,2.118,2.274,2.431,2.587,,2.962
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),2.375,1.569,1.725,1.881,2.037,,2.412
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),2.500,1.020,1.177,1.333,1.489,,1.864
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),2.625,0.475,0.631,0.788,0.944,,1.319
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),2.750,-0.020,0.136,0.292,0.448,,0.823
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),2.875,-0.358,-0.202,-0.045,0.111,,0.486
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),3.000,-0.695,-0.539,-0.382,-0.226,,0.149
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),3.125,-1.031,-0.875,-0.719,-0.562,,-0.187
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),3.250,-1.354,-1.198,-1.042,-0.886,,-0.511
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),3.375,-1.377,-1.221,-1.065,-0.908,,-0.533
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),3.500,-1.399,-1.243,-1.087,-0.930,,-0.555
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),3.625,-1.419,-1.262,-1.106,-0.950,,-0.575
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),3.750,-1.425,-1.269,-1.113,-0.957,,-0.582
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),3.875,-1.726,-1.570,-1.413,-1.257,,-0.882
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),4.000,-2.024,-1.867,-1.711,-1.555,,-1.180
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),4.125,-2.316,-2.159,-2.003,-1.847,,-1.472
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),4.250,-2.594,-2.437,-2.281,-2.125,,-1.750
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),3.250,-0.009,0.069,0.147,0.215,,0.590
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),3.375,-0.450,-0.372,-0.293,-0.226,,0.149
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),3.500,-0.879,-0.800,-0.722,-0.655,,-0.280
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),3.625,-1.343,-1.265,-1.187,-1.119,,-0.744
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),3.750,-2.428,-2.319,-2.210,-2.115,,-1.740
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),3.875,-2.816,-2.707,-2.597,-2.503,,-2.128
