Publication Effective Date: 07/26/2017 02:42:25 PM

Ratesheet Name,Product,Rate,15 Days Lock,30 Days Lock,45 Days Lock,60 Days Lock,75 Days Lock,90 Days Lock
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 30 Year Fixed (NAJAF30),5.250,,1.370,1.495,1.620,1.745,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 30 Year Fixed (NAJAF30),5.375,,1.200,1.325,1.450,1.575,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 30 Year Fixed (NAJAF30),5.500,,1.020,1.145,1.270,1.395,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 30 Year Fixed (NAJAF30),5.625,,0.832,0.957,1.082,1.207,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 30 Year Fixed (NAJAF30),5.750,,0.638,0.763,0.888,1.013,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 30 Year Fixed (NAJAF30),5.875,,0.439,0.564,0.689,0.814,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 30 Year Fixed (NAJAF30),6.000,,0.235,0.360,0.485,0.610,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 30 Year Fixed (NAJAF30),6.125,,0.028,0.153,0.278,0.403,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 30 Year Fixed (NAJAF30),6.250,,-0.196,-0.071,0.054,0.179,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 30 Year Fixed (NAJAF30),6.375,,-0.431,-0.306,-0.181,-0.056,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 30 Year Fixed (NAJAF30),6.500,,-0.666,-0.541,-0.416,-0.291,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 30 Year Fixed (NAJAF30),6.625,,-0.901,-0.776,-0.651,-0.526,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),6.125,,4.079,4.204,4.329,4.454,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),6.250,,3.850,3.975,4.100,4.225,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),6.375,,3.618,3.743,3.868,3.993,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),6.500,,3.385,3.510,3.635,3.760,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),6.625,,3.152,3.277,3.402,3.527,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),6.750,,2.920,3.045,3.170,3.295,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),6.875,,2.688,2.813,2.938,3.063,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),7.000,,2.455,2.580,2.705,2.830,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),7.125,,2.223,2.348,2.473,2.598,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),7.250,,1.989,2.114,2.239,2.364,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),7.375,,1.754,1.879,2.004,2.129,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),7.500,,1.518,1.643,1.768,1.893,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),7.625,,1.243,1.368,1.493,1.618,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),7.750,,0.963,1.088,1.213,1.338,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),7.875,,0.662,0.787,0.912,1.037,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),8.000,,0.339,0.464,0.589,0.714,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),8.125,,0.106,0.231,0.356,0.481,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),6.500,,4.174,4.299,4.424,4.549,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),6.625,,3.939,4.064,4.189,4.314,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),6.750,,3.704,3.829,3.954,4.079,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),6.875,,3.469,3.594,3.719,3.844,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),7.000,,3.234,3.359,3.484,3.609,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),7.125,,2.999,3.124,3.249,3.374,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),7.250,,2.764,2.889,3.014,3.139,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),7.375,,2.529,2.654,2.779,2.904,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),7.500,,2.294,2.419,2.544,2.669,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),7.625,,2.059,2.184,2.309,2.434,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),7.750,,1.824,1.949,2.074,2.199,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),7.875,,1.589,1.714,1.839,1.964,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),8.000,,1.354,1.479,1.604,1.729,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),8.125,,1.119,1.244,1.369,1.494,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),8.250,,0.884,1.009,1.134,1.259,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),8.375,,0.649,0.774,0.899,1.024,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),8.500,,0.414,0.539,0.664,0.789,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),5.500,,4.026,4.151,4.276,4.401,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),5.625,,3.800,3.925,4.050,4.175,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),5.750,,3.573,3.698,3.823,3.948,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),5.875,,3.345,3.470,3.595,3.720,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),6.000,,3.118,3.243,3.368,3.493,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),6.125,,2.889,3.014,3.139,3.264,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),6.250,,2.660,2.785,2.910,3.035,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),6.375,,2.428,2.553,2.678,2.803,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),6.500,,2.195,2.320,2.445,2.570,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),6.625,,1.962,2.087,2.212,2.337,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),6.750,,1.730,1.855,1.980,2.105,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),6.875,,1.498,1.623,1.748,1.873,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),7.000,,1.265,1.390,1.515,1.640,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),7.125,,1.033,1.158,1.283,1.408,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),7.250,,0.799,0.924,1.049,1.174,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),7.375,,0.564,0.689,0.814,0.939,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),7.500,,0.328,0.453,0.578,0.703,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),5.875,,4.079,4.204,4.329,4.454,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),6.000,,3.875,4.000,4.125,4.250,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),6.125,,3.668,3.793,3.918,4.043,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),6.250,,3.444,3.569,3.694,3.819,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),6.375,,3.209,3.334,3.459,3.584,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),6.500,,2.974,3.099,3.224,3.349,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),6.625,,2.739,2.864,2.989,3.114,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),6.750,,2.504,2.629,2.754,2.879,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),6.875,,2.269,2.394,2.519,2.644,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),7.000,,2.034,2.159,2.284,2.409,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),7.125,,1.799,1.924,2.049,2.174,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),7.250,,1.564,1.689,1.814,1.939,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),7.375,,1.329,1.454,1.579,1.704,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),7.500,,1.094,1.219,1.344,1.469,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),7.625,,0.859,0.984,1.109,1.234,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),7.750,,0.624,0.749,0.874,0.999,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),7.875,,0.389,0.514,0.639,0.764,
