Publication Effective Date: 07/28/2017 08:54:13 AM

Ratesheet Name,Product,Rate,15 Days Lock,30 Days Lock,45 Days Lock,60 Days Lock,75 Days Lock,90 Days Lock
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),3.990,-2.213,-2.127,-2.035,-1.949,,-1.574
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.000,-2.299,-2.213,-2.121,-2.036,,-1.661
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.050,-2.523,-2.437,-2.346,-2.260,,-1.885
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.125,-2.857,-2.771,-2.680,-2.594,,-2.219
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.200,-3.194,-3.108,-3.017,-2.931,,-2.556
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.250,-3.431,-3.345,-3.253,-3.167,,-2.792
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.300,-3.665,-3.579,-3.488,-3.402,,-3.027
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.375,-3.960,-3.874,-3.782,-3.696,,-3.321
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.450,-4.268,-4.183,-4.091,-4.005,,-3.630
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.500,-4.572,-4.486,-4.394,-4.308,,-3.933
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.550,-4.766,-4.680,-4.589,-4.503,,-4.128
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.625,-5.051,-4.965,-4.874,-4.788,,-4.413
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.700,-5.353,-5.267,-5.175,-5.089,,-4.714
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.750,-5.564,-5.478,-5.387,-5.301,,-4.926
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.800,-5.774,-5.688,-5.596,-5.510,,-5.135
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.875,-6.042,-5.956,-5.864,-5.778,,-5.403
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.950,-6.327,-6.241,-6.149,-6.063,,-5.688
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),4.990,-6.438,-6.353,-6.261,-6.175,,-5.800
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),5.000,-6.385,-6.305,-6.239,-6.176,,-5.801
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),5.050,-6.601,-6.539,-6.472,-6.409,,-6.034
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),5.125,-6.927,-6.865,-6.798,-6.736,,-6.361
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),5.200,-7.285,-7.223,-7.156,-7.094,,-6.719
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),5.250,-7.448,-7.386,-7.319,-7.257,,-6.882
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),5.300,-7.615,-7.552,-7.486,-7.423,,-7.048
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),5.375,-7.828,-7.765,-7.699,-7.636,,-7.261
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 30 (CHRF30),5.500,-8.134,-8.111,-8.086,-8.062,,-7.687
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),3.250,2.844,2.922,3.006,3.084,,3.459
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),3.375,1.944,2.023,2.106,2.184,,2.559
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),3.450,1.454,1.532,1.616,1.694,,2.069
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),3.500,0.966,1.044,1.127,1.205,,1.580
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),3.550,0.682,0.761,0.844,0.922,,1.297
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),3.625,0.228,0.306,0.389,0.467,,0.842
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),3.700,-0.176,-0.105,-0.030,0.040,,0.415
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),3.750,-0.614,-0.536,-0.453,-0.375,,0.000
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),3.800,-0.853,-0.775,-0.691,-0.613,,-0.238
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),3.875,-1.325,-1.239,-1.147,-1.061,,-0.686
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),3.950,-1.675,-1.589,-1.497,-1.412,,-1.037
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),3.990,-1.862,-1.776,-1.684,-1.598,,-1.223
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.000,-1.948,-1.862,-1.770,-1.685,,-1.310
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.050,-2.172,-2.086,-1.995,-1.909,,-1.534
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.125,-2.506,-2.420,-2.329,-2.243,,-1.868
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.200,-2.843,-2.757,-2.666,-2.580,,-2.205
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.250,-3.080,-2.994,-2.902,-2.816,,-2.441
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.300,-3.314,-3.228,-3.137,-3.051,,-2.676
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.375,-3.609,-3.523,-3.431,-3.345,,-2.970
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.450,-3.917,-3.832,-3.740,-3.654,,-3.279
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.500,-4.221,-4.135,-4.043,-3.957,,-3.582
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.550,-4.415,-4.329,-4.238,-4.152,,-3.777
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.625,-4.700,-4.614,-4.523,-4.437,,-4.062
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.700,-5.002,-4.916,-4.824,-4.738,,-4.363
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.750,-5.213,-5.127,-5.036,-4.950,,-4.575
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.800,-5.423,-5.337,-5.245,-5.159,,-4.784
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.875,-5.691,-5.605,-5.513,-5.427,,-5.052
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.950,-5.976,-5.890,-5.798,-5.712,,-5.337
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),4.990,-6.087,-6.002,-5.910,-5.824,,-5.449
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),5.000,-6.034,-5.954,-5.888,-5.825,,-5.450
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),5.050,-6.250,-6.188,-6.121,-6.058,,-5.683
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),5.125,-6.576,-6.514,-6.447,-6.385,,-6.010
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),5.200,-6.934,-6.872,-6.805,-6.743,,-6.368
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),5.250,-7.097,-7.035,-6.968,-6.906,,-6.531
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),5.300,-7.264,-7.201,-7.135,-7.072,,-6.697
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),5.375,-7.477,-7.414,-7.348,-7.285,,-6.910
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 30 (CHMPF30),5.500,-7.783,-7.760,-7.735,-7.711,,-7.336
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),2.750,0.463,0.526,0.592,0.655,,1.030
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),2.875,-0.084,-0.022,0.045,0.107,,0.482
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),2.990,-0.534,-0.471,-0.405,-0.342,,0.033
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),3.000,-0.622,-0.560,-0.493,-0.431,,-0.056
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),3.125,-1.134,-1.071,-1.005,-0.942,,-0.567
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),3.250,-1.814,-1.743,-1.668,-1.598,,-1.223
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),3.375,-2.236,-2.165,-2.090,-2.020,,-1.645
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),3.500,-2.637,-2.559,-2.475,-2.397,,-2.022
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),3.625,-3.123,-3.045,-2.961,-2.883,,-2.508
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),3.750,-3.644,-3.566,-3.483,-3.405,,-3.030
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),3.875,-4.039,-3.961,-3.878,-3.800,,-3.425
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),3.990,-4.367,-4.289,-4.206,-4.128,,-3.753
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),4.000,-4.240,-4.162,-4.079,-4.001,,-3.626
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),4.125,-4.460,-4.374,-4.282,-4.196,,-3.821
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),4.250,-4.927,-4.841,-4.750,-4.664,,-4.289
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),4.375,-5.296,-5.210,-5.118,-5.032,,-4.657
Dallas Wholesale - Borrower Paid,Conforming Home Possible Fixed 15 (CHMPF15),4.500,-5.600,-5.514,-5.422,-5.336,,-4.961
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),2.750,0.463,0.526,0.592,0.655,,1.030
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),2.875,-0.084,-0.022,0.045,0.107,,0.482
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),2.990,-0.534,-0.471,-0.405,-0.342,,0.033
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),3.000,-0.622,-0.560,-0.493,-0.431,,-0.056
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),3.125,-1.134,-1.071,-1.005,-0.942,,-0.567
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),3.250,-1.814,-1.743,-1.668,-1.598,,-1.223
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),3.375,-2.236,-2.165,-2.090,-2.020,,-1.645
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),3.500,-2.637,-2.559,-2.475,-2.397,,-2.022
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),3.625,-3.123,-3.045,-2.961,-2.883,,-2.508
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),3.750,-3.644,-3.566,-3.483,-3.405,,-3.030
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),3.875,-4.039,-3.961,-3.878,-3.800,,-3.425
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),3.990,-4.367,-4.289,-4.206,-4.128,,-3.753
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),4.000,-4.240,-4.162,-4.079,-4.001,,-3.626
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),4.125,-4.460,-4.374,-4.282,-4.196,,-3.821
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),4.250,-4.927,-4.841,-4.750,-4.664,,-4.289
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),4.375,-5.296,-5.210,-5.118,-5.032,,-4.657
Dallas Wholesale - Borrower Paid,Conforming HomeReady Fixed 15 (CHRF15),4.500,-5.600,-5.514,-5.422,-5.336,,-4.961
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),2.750,1.268,1.331,1.397,1.460,,1.835
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),2.875,0.782,0.845,0.912,0.974,,1.349
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),2.990,0.342,0.404,0.471,0.533,,0.908
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),3.000,0.293,0.355,0.422,0.484,,0.859
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),3.125,-0.247,-0.184,-0.117,-0.055,,0.320
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),3.250,-1.084,-1.013,-0.938,-0.868,,-0.493
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),3.375,-1.533,-1.462,-1.387,-1.317,,-0.942
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),3.500,-1.950,-1.872,-1.796,-1.726,,-1.351
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),3.625,-2.443,-2.364,-2.281,-2.203,,-1.828
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),3.750,-2.873,-2.795,-2.712,-2.633,,-2.258
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),3.875,-3.245,-3.167,-3.084,-3.006,,-2.631
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),3.990,-3.572,-3.493,-3.410,-3.332,,-2.957
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),4.000,-3.572,-3.494,-3.410,-3.332,,-2.957
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),4.125,-3.727,-3.641,-3.549,-3.463,,-3.088
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),4.250,-4.084,-3.998,-3.906,-3.820,,-3.445
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),4.375,-4.409,-4.323,-4.232,-4.146,,-3.771
Dallas Wholesale - Borrower Paid,Conforming HomeReady High Balance Fixed 15 (CHRHBF15),4.500,-4.712,-4.626,-4.535,-4.449,,-4.074
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),4.875,,3.637,3.762,3.887,4.012,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),5.000,,3.421,3.546,3.671,3.796,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),5.125,,3.205,3.330,3.455,3.580,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),5.250,,2.983,3.108,3.233,3.358,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),5.375,,2.758,2.883,3.008,3.133,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),5.500,,2.532,2.657,2.782,2.907,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),5.625,,2.306,2.431,2.556,2.681,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),5.750,,2.079,2.204,2.329,2.454,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),5.875,,1.851,1.976,2.101,2.226,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),6.000,,1.623,1.748,1.873,1.998,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),6.125,,1.395,1.520,1.645,1.770,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),6.250,,1.165,1.290,1.415,1.540,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),6.375,,0.932,1.057,1.182,1.307,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),6.500,,0.700,0.825,0.950,1.075,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),6.625,,0.467,0.592,0.717,0.842,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),6.750,,0.235,0.360,0.485,0.610,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 5/1 LIBOR ARM (NAHOL5),6.875,,0.002,0.127,0.252,0.377,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 30 Year Fixed (NAHOF30),5.250,,3.524,3.649,3.774,3.899,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 30 Year Fixed (NAHOF30),5.375,,3.353,3.478,3.603,3.728,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 30 Year Fixed (NAHOF30),5.500,,3.172,3.297,3.422,3.547,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 30 Year Fixed (NAHOF30),5.625,,2.983,3.108,3.233,3.358,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 30 Year Fixed (NAHOF30),5.750,,2.788,2.913,3.038,3.163,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 30 Year Fixed (NAHOF30),5.875,,2.588,2.713,2.838,2.963,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 30 Year Fixed (NAHOF30),6.000,,2.384,2.509,2.634,2.759,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 30 Year Fixed (NAHOF30),6.125,,2.175,2.300,2.425,2.550,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 30 Year Fixed (NAHOF30),6.250,,1.948,2.073,2.198,2.323,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 30 Year Fixed (NAHOF30),6.375,,1.713,1.838,1.963,2.088,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 30 Year Fixed (NAHOF30),6.500,,1.477,1.602,1.727,1.852,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 30 Year Fixed (NAHOF30),6.625,,1.242,1.367,1.492,1.617,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 30 Year Fixed (NAHOF30),6.750,,1.007,1.132,1.257,1.382,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 30 Year Fixed (NAHOF30),6.875,,0.772,0.897,1.022,1.147,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 30 Year Fixed (NAHOF30),7.000,,0.537,0.662,0.787,0.912,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 30 Year Fixed (NAHOF30),7.125,,0.302,0.427,0.552,0.677,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Homeowner Access 30 Year Fixed (NAHOF30),7.250,,0.067,0.192,0.317,0.442,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM (NAJAL5),4.250,,2.493,2.618,2.743,2.868,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM (NAJAL5),4.375,,2.285,2.410,2.535,2.660,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM (NAJAL5),4.500,,2.075,2.200,2.325,2.450,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM (NAJAL5),4.625,,1.863,1.988,2.113,2.238,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM (NAJAL5),4.750,,1.650,1.775,1.900,2.025,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM (NAJAL5),4.875,,1.437,1.562,1.687,1.812,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM (NAJAL5),5.000,,1.221,1.346,1.471,1.596,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM (NAJAL5),5.125,,1.005,1.130,1.255,1.380,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM (NAJAL5),5.250,,0.783,0.908,1.033,1.158,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM (NAJAL5),5.375,,0.558,0.683,0.808,0.933,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM (NAJAL5),5.500,,0.332,0.457,0.582,0.707,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM (NAJAL5),5.625,,0.106,0.231,0.356,0.481,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM (NAJAL5),5.750,,-0.121,0.004,0.129,0.254,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM (NAJAL5),5.875,,-0.349,-0.224,-0.099,0.026,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM (NAJAL5),6.000,,-0.577,-0.452,-0.327,-0.202,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM (NAJAL5),6.125,,-0.805,-0.680,-0.555,-0.430,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM (NAJAL5),6.250,,-1.035,-0.910,-0.785,-0.660,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM w/ 10 Year Interest Only (NAJAL5I),4.625,,2.613,2.738,2.863,2.988,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM w/ 10 Year Interest Only (NAJAL5I),4.750,,2.400,2.525,2.650,2.775,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM w/ 10 Year Interest Only (NAJAL5I),4.875,,2.187,2.312,2.437,2.562,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM w/ 10 Year Interest Only (NAJAL5I),5.000,,1.971,2.096,2.221,2.346,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM w/ 10 Year Interest Only (NAJAL5I),5.125,,1.755,1.880,2.005,2.130,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM w/ 10 Year Interest Only (NAJAL5I),5.250,,1.533,1.658,1.783,1.908,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM w/ 10 Year Interest Only (NAJAL5I),5.375,,1.308,1.433,1.558,1.683,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM w/ 10 Year Interest Only (NAJAL5I),5.500,,1.082,1.207,1.332,1.457,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM w/ 10 Year Interest Only (NAJAL5I),5.625,,0.856,0.981,1.106,1.231,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM w/ 10 Year Interest Only (NAJAL5I),5.750,,0.629,0.754,0.879,1.004,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM w/ 10 Year Interest Only (NAJAL5I),5.875,,0.401,0.526,0.651,0.776,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM w/ 10 Year Interest Only (NAJAL5I),6.000,,0.173,0.298,0.423,0.548,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM w/ 10 Year Interest Only (NAJAL5I),6.125,,-0.055,0.070,0.195,0.320,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM w/ 10 Year Interest Only (NAJAL5I),6.250,,-0.285,-0.160,-0.035,0.090,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM w/ 10 Year Interest Only (NAJAL5I),6.375,,-0.518,-0.393,-0.268,-0.143,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM w/ 10 Year Interest Only (NAJAL5I),6.500,,-0.750,-0.625,-0.500,-0.375,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 5/1 LIBOR ARM w/ 10 Year Interest Only (NAJAL5I),6.625,,-0.983,-0.858,-0.733,-0.608,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 30 Year Fixed (NAJAF30),4.625,,2.252,2.377,2.502,2.627,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 30 Year Fixed (NAJAF30),4.750,,2.083,2.208,2.333,2.458,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 30 Year Fixed (NAJAF30),4.875,,1.908,2.033,2.158,2.283,
