Publication Effective Date: 07/24/2017 09:12:35 AM

Ratesheet Name,Product,Rate,15 Days Lock,30 Days Lock,45 Days Lock,60 Days Lock,75 Days Lock,90 Days Lock
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),4.375,-5.072,-4.991,-4.890,-4.781,,-4.406
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),4.500,-5.375,-5.293,-5.192,-5.083,,-4.708
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),3.250,0.466,0.544,0.628,0.706,,1.081
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),3.375,-0.254,-0.175,-0.092,-0.014,,0.361
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),3.500,-1.021,-0.943,-0.860,-0.781,,-0.406
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),3.625,-1.659,-1.589,-1.514,-1.443,,-1.068
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),3.750,-2.298,-2.228,-2.153,-2.082,,-1.707
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),3.875,-2.865,-2.795,-2.720,-2.649,,-2.274
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),3.990,-3.277,-3.207,-3.132,-3.061,,-2.686
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),4.000,-3.317,-3.247,-3.172,-3.102,,-2.727
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),4.125,-3.480,-3.394,-3.302,-3.216,,-2.841
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),4.250,-4.073,-3.987,-3.895,-3.809,,-3.434
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),4.375,-4.631,-4.545,-4.453,-4.367,,-3.992
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),4.500,-5.073,-5.002,-4.927,-4.857,,-4.482
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),4.625,-5.649,-5.563,-5.472,-5.386,,-5.011
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),4.750,-6.191,-6.105,-6.013,-5.927,,-5.552
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),4.875,-6.683,-6.597,-6.505,-6.419,,-6.044
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),4.990,-7.018,-6.932,-6.840,-6.754,,-6.379
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),5.000,-7.000,-6.914,-6.823,-6.737,,-6.362
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),5.125,-6.877,-6.830,-6.780,-6.733,,-6.358
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),5.250,-7.296,-7.249,-7.199,-7.152,,-6.777
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),2.875,2.265,2.422,2.578,2.734,,3.109
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),3.000,1.798,1.954,2.111,2.267,,2.642
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),3.125,1.331,1.487,1.643,1.800,,2.175
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),3.250,0.906,1.062,1.219,1.375,,1.750
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),3.375,0.487,0.644,0.800,0.956,,1.331
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),3.500,0.050,0.206,0.363,0.519,,0.894
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),3.625,-0.379,-0.223,-0.067,0.089,,0.464
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),3.750,-0.813,-0.656,-0.500,-0.344,,0.031
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),3.875,-1.249,-1.093,-0.936,-0.780,,-0.405
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),3.990,-1.633,-1.476,-1.320,-1.164,,-0.789
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),4.125,-1.998,-1.842,-1.685,-1.529,,-1.154
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),4.250,-2.373,-2.216,-2.060,-1.904,,-1.529
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),4.375,-2.754,-2.598,-2.441,-2.285,,-1.910
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),4.500,-3.139,-2.983,-2.827,-2.670,,-2.295
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),4.625,-3.526,-3.370,-3.214,-3.058,,-2.683
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),4.750,-3.750,-3.594,-3.438,-3.282,,-2.907
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),2.750,1.137,1.293,1.450,1.606,,1.981
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),2.875,0.723,0.879,1.035,1.191,,1.566
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),2.990,0.308,0.464,0.621,0.777,,1.152
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),3.125,-0.103,0.053,0.209,0.365,,0.740
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),3.250,-0.498,-0.342,-0.185,-0.029,,0.346
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),3.375,-0.893,-0.737,-0.581,-0.424,,-0.049
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),3.500,-1.309,-1.152,-0.996,-0.840,,-0.465
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),3.625,-1.724,-1.568,-1.412,-1.255,,-0.880
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),3.750,-2.008,-1.852,-1.695,-1.539,,-1.164
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),3.875,-2.292,-2.136,-1.979,-1.823,,-1.448
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),3.990,-2.606,-2.450,-2.294,-2.137,,-1.762
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),4.125,-2.905,-2.749,-2.593,-2.436,,-2.061
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),4.250,-3.052,-2.895,-2.739,-2.583,,-2.208
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),4.375,-3.196,-3.040,-2.884,-2.728,,-2.353
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),4.500,-3.420,-3.263,-3.107,-2.951,,-2.576
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),2.500,1.213,1.369,1.525,1.682,,2.057
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),2.625,0.876,1.032,1.189,1.345,,1.720
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),2.750,0.475,0.631,0.787,0.944,,1.319
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),2.875,0.077,0.234,0.390,0.546,,0.921
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),2.990,-0.241,-0.085,0.071,0.227,,0.602
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),3.125,-0.559,-0.402,-0.246,-0.090,,0.285
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),3.250,-0.910,-0.753,-0.597,-0.441,,-0.066
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),3.375,-1.263,-1.107,-0.950,-0.794,,-0.419
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),3.500,-1.597,-1.441,-1.284,-1.128,,-0.753
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),3.625,-1.922,-1.766,-1.610,-1.453,,-1.078
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),3.750,-2.104,-1.947,-1.791,-1.635,,-1.260
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),3.875,-2.288,-2.132,-1.975,-1.819,,-1.444
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),4.000,-2.499,-2.343,-2.187,-2.031,,-1.656
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),4.125,-2.701,-2.545,-2.389,-2.232,,-1.857
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),2.375,3.167,3.324,3.480,3.636,,4.011
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),2.500,2.930,3.086,3.242,3.398,,3.773
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),2.625,2.692,2.848,3.004,3.161,,3.536
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),2.750,2.368,2.524,2.680,2.836,,3.211
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),2.875,2.047,2.203,2.359,2.516,,2.891
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),2.990,1.828,1.984,2.140,2.296,,2.671
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),3.125,1.608,1.765,1.921,2.077,,2.452
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),3.250,1.395,1.551,1.707,1.863,,2.238
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),3.375,1.181,1.337,1.493,1.650,,2.025
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),3.500,0.911,1.067,1.223,1.380,,1.755
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),3.625,0.642,0.798,0.954,1.110,,1.485
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),3.750,0.431,0.587,0.743,0.900,,1.275
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),3.875,0.220,0.376,0.533,0.689,,1.064
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),4.000,0.184,0.340,0.496,0.652,,1.027
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),2.750,-0.699,-0.628,-0.558,-0.483,,-0.108
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),2.875,-1.100,-1.029,-0.959,-0.884,,-0.509
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),2.990,-1.468,-1.397,-1.327,-1.252,,-0.877
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),3.000,-1.500,-1.429,-1.359,-1.284,,-0.909
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),3.125,-1.899,-1.829,-1.759,-1.684,,-1.309
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),3.250,-2.389,-2.318,-2.248,-2.173,,-1.798
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),3.375,-2.776,-2.705,-2.635,-2.560,,-2.185
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),3.500,-3.153,-3.082,-3.012,-2.937,,-2.562
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),3.625,-3.521,-3.450,-3.380,-3.305,,-2.930
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),3.750,-3.657,-3.587,-3.517,-3.442,,-3.067
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),3.875,-4.029,-3.958,-3.888,-3.813,,-3.438
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),3.990,-4.341,-4.271,-4.200,-4.125,,-3.750
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),4.000,-4.367,-4.297,-4.227,-4.152,,-3.777
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),4.125,-4.681,-4.611,-4.541,-4.466,,-4.091
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),4.250,-2.531,-2.500,-2.469,-2.436,,-2.061
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),4.375,-2.834,-2.803,-2.772,-2.738,,-2.363
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),4.500,-3.122,-3.091,-3.059,-3.026,,-2.651
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),3.250,-1.057,-0.984,-0.906,-0.838,,-0.463
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),3.375,-1.495,-1.422,-1.344,-1.276,,-0.901
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),3.500,-1.923,-1.850,-1.771,-1.704,,-1.329
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),3.625,-2.380,-2.307,-2.229,-2.162,,-1.787
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),3.750,-3.417,-3.307,-3.190,-3.089,,-2.714
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),3.875,-3.803,-3.694,-3.576,-3.475,,-3.100
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),3.990,-4.141,-4.032,-3.915,-3.813,,-3.438
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.000,-4.174,-4.065,-3.948,-3.846,,-3.471
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.125,-4.575,-4.466,-4.349,-4.247,,-3.872
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.250,-4.668,-4.588,-4.502,-4.427,,-4.052
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.300,-4.774,-4.694,-4.608,-4.534,,-4.159
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.375,-5.002,-4.921,-4.835,-4.761,,-4.386
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.450,-5.163,-5.082,-4.996,-4.922,,-4.547
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.500,-5.297,-5.216,-5.131,-5.056,,-4.681
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.550,-5.424,-5.344,-5.258,-5.184,,-4.809
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.625,-5.605,-5.525,-5.439,-5.365,,-4.990
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.750,-5.682,-5.580,-5.470,-5.376,,-5.001
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.875,-5.926,-5.824,-5.715,-5.620,,-5.245
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.990,-6.120,-6.018,-5.908,-5.813,,-5.438
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),5.000,-6.827,-6.725,-6.615,-6.521,,-6.146
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),5.125,-6.388,-6.286,-6.177,-6.082,,-5.707
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),5.250,-6.663,-6.619,-6.572,-6.532,,-6.157
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),5.375,-6.920,-6.876,-6.829,-6.788,,-6.413
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),5.500,-7.164,-7.120,-7.073,-7.033,,-6.658
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),2.250,1.974,2.130,2.286,2.442,,2.817
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),2.375,1.424,1.580,1.736,1.893,,2.268
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),2.500,0.875,1.031,1.188,1.344,,1.719
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),2.625,0.329,0.486,0.642,0.798,,1.173
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),2.750,-0.166,-0.010,0.146,0.302,,0.677
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),2.875,-0.504,-0.348,-0.191,-0.035,,0.340
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),3.000,-0.841,-0.685,-0.529,-0.372,,0.003
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),3.125,-1.177,-1.021,-0.865,-0.709,,-0.334
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),3.250,-1.501,-1.345,-1.188,-1.032,,-0.657
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),3.375,-1.523,-1.367,-1.211,-1.054,,-0.679
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),3.500,-1.545,-1.389,-1.232,-1.076,,-0.701
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),3.625,-1.564,-1.408,-1.252,-1.095,,-0.720
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),3.750,-1.570,-1.414,-1.258,-1.102,,-0.727
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),3.875,-1.871,-1.715,-1.558,-1.402,,-1.027
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),4.000,-2.169,-2.013,-1.856,-1.700,,-1.325
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),4.125,-2.461,-2.305,-2.148,-1.992,,-1.617
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),4.250,-2.739,-2.583,-2.426,-2.270,,-1.895
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),3.250,-0.252,-0.179,-0.101,-0.033,,0.342
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),3.375,-0.690,-0.617,-0.539,-0.471,,-0.096
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),3.500,-1.118,-1.045,-0.966,-0.899,,-0.524
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),3.625,-1.575,-1.502,-1.424,-1.357,,-0.982
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),3.750,-2.612,-2.502,-2.385,-2.284,,-1.909
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),3.875,-2.998,-2.889,-2.771,-2.670,,-2.295
